w,x,y,z,Time
0.85277873277664,0.37299272418022,0.15449865162373,-0.33132335543633,0
0.86680471897125,0.35612055659294,0.14750997722149,-0.3163360953331,0.0099999997764826
0.87952363491058,0.33984276652336,0.1407674998045,-0.30187681317329,0.019999999552965
0.8910516500473,0.324164301157,0.13427327573299,-0.2879498898983,0.029999999329448
0.901496052742,0.30908489227295,0.12802717089653,-0.27455505728722,0.03999999910593
0.91095489263535,0.29460057616234,0.12202756106853,-0.26168885827065,0.050000000745058
0.91951823234558,0.28070369362831,0.11627124994993,-0.24934452772141,0.059999998658895
0.92726862430573,0.26738399267197,0.11075408011675,-0.23751287162304,0.070000000298023
0.93428105115891,0.2546292245388,0.10547087341547,-0.22618301212788,0.079999998211861
0.94062447547913,0.24242530763149,0.10041581839323,-0.215342476964,0.090000003576279
0.94636118412018,0.23075689375401,0.095582649111748,-0.20497757196426,0.10000000149012
0.95154827833176,0.21960771083832,0.09096448123455,-0.19507396221161,0.10999999940395
0.95623755455017,0.20896086096764,0.086554422974586,-0.18561650812626,0.11999999731779
0.96047604084015,0.19879902899265,0.082345262169838,-0.17658990621567,0.12999999523163
0.96430653333664,0.1891046911478,0.078329741954803,-0.16797861456871,0.14000000059605
0.96776783466339,0.17986023426056,0.074500523507595,-0.15976691246033,0.15000000596046
0.97089511156082,0.17104806005955,0.070850431919098,-0.15193919837475,0.15999999642372
0.97372031211853,0.16265077888966,0.067372143268585,-0.14448003470898,0.17000000178814
0.97627240419388,0.15465132892132,0.064058646559715,-0.13737423717976,0.18000000715256
0.97857755422592,0.14703293144703,0.060903009027243,-0.13060693442822,0.18999999761581
0.98065948486328,0.1397792249918,0.057898439466953,-0.12416355311871,0.20000000298023
0.98253965377808,0.13287426531315,0.055038277059793,-0.11802999675274,0.20999999344349
0.98423755168915,0.1263025701046,0.052316170185804,-0.11219246685505,0.21999999880791
0.98577076196671,0.12004923075438,0.049725953489542,-0.10663768649101,0.23000000417233
0.98715513944626,0.1140997633338,0.047261632978916,-0.10135290026665,0.23999999463558
0.9884050488472,0.10844022780657,0.044917348772287,-0.096325613558292,0.25
0.98953360319138,0.10305717587471,0.042687587440014,-0.091543942689896,0.25999999046326
0.99055248498917,0.097937732934952,0.040567062795162,-0.086996451020241,0.27000001072884
0.99147230386734,0.093069531023502,0.038550607860088,-0.082672156393528,0.28000000119209
0.99230265617371,0.088440664112568,0.036633297801018,-0.078560441732407,0.28999999165535
0.9930522441864,0.084039725363255,0.03481037914753,-0.074651129543781,0.30000001192093
0.99372899532318,0.07985582202673,0.033077359199524,-0.070934638381004,0.31000000238419
0.99433976411819,0.075878523290157,0.031429942697287,-0.067401692271233,0.31999999284744
0.99489122629166,0.072097890079021,0.029863955453038,-0.064043432474136,0.33000001311302
0.99538892507553,0.0685044080019,0.028375444933772,-0.060851439833641,0.34000000357628
0.9958381652832,0.065088957548141,0.026960736140609,-0.057817548513412,0.34999999403954
0.99624371528625,0.061842881143093,0.025616176426411,-0.054934114217758,0.36000001430511
0.99660974740982,0.058757919818163,0.024338308721781,-0.052193779498339,0.37000000476837
0.99694013595581,0.055826187133789,0.023123921826482,-0.049589533358812,0.37999999523163
0.99723833799362,0.053040184080601,0.021969884634018,-0.047114744782448,0.38999998569489
0.99750751256943,0.050392717123032,0.020873269066215,-0.044763036072254,0.40000000596046
0.99775040149689,0.047876968979836,0.019831191748381,-0.042528346180916,0.40999999642372
0.99796968698502,0.045486465096474,0.018840974196792,-0.04040489718318,0.41999998688698
0.99816757440567,0.04321501776576,0.017900101840496,-0.038387194275856,0.43000000715256
0.99834620952606,0.041056707501411,0.017006145790219,-0.036469992250204,0.43999999761581
0.99850738048553,0.039005983620882,0.016156710684299,-0.034648329019547,0.44999998807907
0.99865293502808,0.037057496607304,0.015349589288235,-0.032917492091656,0.46000000834465
0.99878418445587,0.035206209868193,0.01458275783807,-0.031273037195206,0.46999999880791
0.99890273809433,0.033447224646807,0.013854168355465,-0.029710562899709,0.47999998927116
0.9990097284317,0.031776018440723,0.013161946088076,-0.028226066380739,0.49000000953674
0.99910622835159,0.030188236385584,0.012504247948527,-0.026815667748451,0.5
0.99919337034225,0.028679652139544,0.011879395693541,-0.025475636124611,0.50999999046326
0.99927198886871,0.027246398851275,0.011285740882158,-0.024202510714531,0.51999998092651
0.99934297800064,0.025884687900543,0.010721723549068,-0.022992938756943,0.52999997138977
0.99940705299377,0.02459099330008,0.010185852646828,-0.021843759343028,0.54000002145767
0.99946480989456,0.023361930623651,0.0096767703071237,-0.020751999691129,0.55000001192093
0.99951702356339,0.02219421043992,0.0091930571943521,-0.019714700058103,0.56000000238419
0.99956411123276,0.021084854379296,0.0087335761636496,-0.01872930303216,0.56999999284744
0.99960660934448,0.020030926913023,0.008297055028379,-0.017793118953705,0.5799999833107
0.99964499473572,0.019029645249248,0.0078823426738381,-0.016903702169657,0.58999997377396
0.99967956542969,0.018078459426761,0.0074883508495986,-0.016058774664998,0.60000002384186
0.99971079826355,0.017174748703837,0.0071139675565064,-0.015256018377841,0.61000001430511
0.99973905086517,0.016316168010235,0.0067583541385829,-0.014493393711746,0.62000000476837
0.99976444244385,0.015500565990806,0.0064205569215119,-0.013768939301372,0.62999999523163
0.99978739023209,0.014725659973919,0.0060995863750577,-0.013080582022667,0.63999998569489
0.99980813264847,0.013989458791912,0.0057946238666773,-0.012426629662514,0.64999997615814
0.99982684850693,0.013290083035827,0.0055049080401659,-0.01180537045002,0.66000002622604
0.99984377622604,0.012625671923161,0.0052297096699476,-0.011215197853744,0.6700000166893
0.99985897541046,0.011994565837085,0.004968321416527,-0.010654599405825,0.68000000715256
0.9998727440834,0.011394931003451,0.0047199772670865,-0.010121944360435,0.68999999761581
0.99988514184952,0.010825325734913,0.0044840220361948,-0.0096159595996141,0.69999998807907
0.99989634752274,0.010284173302352,0.0042598722502589,-0.0091352919116616,0.70999997854233
0.9999064207077,0.0097700860351324,0.0040469486266375,-0.008678674697876,0.72000002861023
0.999915599823,0.0092816110700369,0.0038446257822216,-0.0082447845488787,0.73000001907349
0.99992382526398,0.0088177165016532,0.0036525062751025,-0.0078326929360628,0.74000000953674
0.99993121623993,0.0083769857883453,0.0034699877724051,-0.0074412091635168,0.75
0.99993795156479,0.0079582026228309,0.0032965175341815,-0.0070692165754735,0.75999999046326
0.99994397163391,0.0075604291632771,0.0031317644752562,-0.0067158937454224,0.76999998092651
0.99994945526123,0.0071824621409178,0.0029751523397863,-0.0063801123760641,0.77999997138977
0.99995440244675,0.0068234666250646,0.0028264180291444,-0.0060612419620156,0.79000002145767
0.99995881319046,0.0064824782311916,0.0026851636357605,-0.0057583302259445,0.80000001192093
0.9999628663063,0.0061584170907736,0.0025509011466056,-0.0054704854264855,0.81000000238419
0.99996644258499,0.0058507029898465,0.0024234368465841,-0.0051971524953842,0.81999999284744
